,node,community_leiden
1874,97396,5
1875,49469,0
1876,67808,3
1877,130992,5
1878,97296,5
1879,57079,0
1880,14385,0
1881,155755,0
1882,50486,1
1883,34489,0
1884,35970,0
1885,72021,0
1886,7949,5
1887,101203,1
1888,145873,0
1889,54574,0
1890,29317,0
1891,119528,0
1892,135287,0
1893,152188,1
1894,163160,4
1895,54830,2
1896,130338,0
1897,137214,0
1898,83640,1
1899,166420,1
1900,10658,4
1901,145782,3
1902,87608,5
1903,77394,1
1904,132917,3
1905,159395,0
1906,108956,1
1907,48120,0
1908,133938,5
1909,162648,3
1910,167925,1
1911,10578,4
1912,39586,1
1913,16723,1
1914,8725,3
1915,2107,1
1916,58215,0
1917,147786,1
1918,66454,0
1919,94348,5
1920,129838,0
1921,152994,0
1922,15173,0
1923,40729,0
1924,85326,1
1925,136297,5
1926,99220,0
1927,95171,7
1928,159846,4
1929,57015,1
1930,86865,0
1931,100993,0
1932,82884,3
1933,90366,0
1934,105024,5
1935,137209,5
1936,43739,2
1937,77904,0
1938,141723,0
1939,104199,5
1940,148044,4
1941,149034,1
1942,139036,1
1943,115115,1
1944,50442,0
1945,56501,4
1946,12242,3
1947,146499,2
1948,18465,5
1949,5891,4
1950,159953,0
1951,155090,0
1952,76103,0
1953,141217,3
1954,122691,0
1955,1221,0
1956,125560,1
1957,131636,2
1958,104821,1
1959,152607,5
1960,10031,5
1961,113072,0
1962,85751,0
1963,157180,1
1964,32101,3
1965,86901,0
1966,53309,5
1967,162340,2
1968,107309,1
1969,29269,0
1970,12398,1
1971,50663,0
1972,66127,0
1973,41221,2
1974,6744,0
1975,120907,2
1976,164260,4
1977,156331,2
1978,34410,0
1979,6128,0
1980,73129,0
1981,134517,0
1982,32695,0
1983,40714,5
1984,41393,0
1985,159230,5
1986,127121,1
1987,138792,1
1988,164490,1
1989,105116,1
1990,128213,0
1991,56234,0
1992,48386,2
1993,36000,0
1994,92878,1
1995,78824,0
1996,65921,0
1997,124802,3
1998,58481,1
1999,59763,1
2000,54657,6
2001,118279,0
2002,85649,7
2003,107706,4
2004,19672,3
2005,139915,4
2006,146686,5
2007,99709,1
2008,148739,0
2009,22079,0
2010,142330,0
2011,41864,0
2012,153187,0
2013,74644,0
2014,6590,1
2015,40783,0
2016,63569,5
2017,595,0
2018,67293,0
2019,98413,0
2020,108937,2
2021,2969,1
2022,18087,1
2023,85899,0
2024,101330,2
2025,125503,1
2026,112432,0
2027,57841,0
2028,15473,0
2029,148828,1
2030,123399,4
2031,99141,1
2032,144091,0
2033,59684,0
2034,103238,3
2035,162665,2
2036,38979,3
2037,42809,1
2038,90614,4
2039,115315,1
2040,3419,0
2041,6752,0
2042,129539,1
2043,10715,0
2044,56673,5
2045,62778,0
2046,94704,5
2047,148512,2
2048,26282,5
2049,113376,0
2050,105663,4
2051,42253,2
2052,22512,0
2053,125461,0
2054,95325,5
2055,135778,0
2056,58389,0
2057,40397,1
2058,160980,5
2059,91248,0
2060,13952,0
2061,25755,0
2062,63510,1
2063,26040,0
2064,139750,0
2065,131286,0
2066,137699,0
2067,28237,4
2068,66488,2
2069,39926,0
2070,44048,3
2071,68345,3
2072,133673,1
2073,21935,0
2074,111966,0
2075,106575,0
2076,113262,4
2077,29807,0
2078,129419,0
2079,44592,1
2080,83374,1
2081,164102,3
2082,33537,5
2083,120393,1
2084,111882,0
2085,54279,2
2086,64477,2
2087,164671,1
2088,138920,1
2089,29161,1
2090,132978,0
2091,50572,0
2092,152313,0
2093,125213,5
2094,88059,3
2095,140942,0
2096,7471,3
2097,50513,0
2098,119697,0
2099,108835,3
2100,61795,1
2101,106319,0
2102,32837,0
2103,73847,0
2104,157571,5
2105,144301,0
2106,160466,0
2107,36265,0
2108,97426,1
2109,127227,0
2110,114914,5
2111,54596,0
2112,154106,3
2113,93110,1
2114,54890,3
2115,138831,0
2116,118488,5
2117,108586,5
2118,8455,1
2119,155397,1
2120,103996,0
2121,103354,6
2122,158908,1
2123,160230,0
2124,5439,4
2125,7321,4
2126,153302,1
2127,105845,0
2128,92110,3
2129,162609,4
2130,138502,3
2131,3444,4
2132,130166,1
2133,73167,1
2134,149920,1
2135,64419,2
2136,148791,0
2137,158961,1
2138,1765,5
2139,224,0
2140,35850,0
2141,162743,0
2142,47540,2
2143,147035,0
2144,26715,0
2145,20831,0
2146,156135,1
2147,79910,2
2148,10035,5
2149,94243,0
2150,128441,1
2151,30365,5
2152,145249,0
2153,71095,0
2154,81387,0
2155,109354,1
2156,55890,0
2157,20547,1
2158,53136,1
2159,24265,1
2160,33719,1
2161,54938,0
2162,30627,1
2163,162584,4
2164,68909,3
2165,103261,0
2166,54823,0
2167,95716,4
2168,75344,0
2169,31721,1
2170,148123,9
2171,103651,2
2172,4869,0
2173,68555,2
2174,44538,5
2175,47617,5
2176,31607,2
2177,21631,0
2178,3559,1
2179,46109,2
2180,5086,5
2181,45389,1
2182,106989,2
2183,63232,2
2184,32533,0
2185,13071,2
2186,11587,4
2187,85328,1
2188,121839,0
2189,117682,1
2190,78809,0
2191,166772,2
2192,123724,0
2193,73112,4
2194,109244,5
2195,472,0
2196,142225,2
2197,137899,0
2198,39308,5
2199,79191,0
2200,138372,0
2201,88928,3
2202,51079,0
2203,56052,0
2204,139607,5
2205,80477,1
2206,22467,4
2207,107209,0
2208,72794,5
2209,14966,0
2210,61976,0
2211,108818,5
2212,96379,0
2213,90218,0
2214,119799,0
2215,161694,1
2216,80229,0
2217,70062,0
2218,53228,0
2219,58703,2
2220,84582,2
2221,158306,0
2222,93010,0
2223,25816,1
2224,116890,5
2225,50284,0
2226,102351,0
2227,162875,0
2228,125701,3
2229,68219,0
2230,65909,2
2231,95127,3
2232,151695,0
2233,74589,2
2234,37297,1
2235,69876,0
2236,96220,0
2237,140454,0
2238,150515,1
2239,112752,5
2240,209,0
2241,160297,1
2242,96234,0
2243,63312,0
2244,81735,5
2245,67045,1
2246,82944,0
2247,133203,0
2248,108373,0
2249,52513,1
2250,10882,0
2251,137233,0
2252,84437,2
2253,121817,0
2254,79486,0
2255,148543,4
2256,12099,4
2257,149786,5
2258,111669,0
2259,126927,0
2260,65132,12
2261,37060,4
2262,56869,3
2263,55041,1
2264,60588,0
2265,53528,2
2266,54558,2
2267,73522,2
2268,136859,2
2269,132477,2
2270,168037,0
2271,95463,0
2272,164029,0
2273,42183,1
2274,111519,1
2275,22707,0
2276,154044,4
2277,43010,0
2278,37818,0
2279,43788,0
2280,12428,2
2281,162035,3
2282,62556,0
2283,157059,0
2284,76760,0
2285,84131,1
2286,22336,0
2287,67958,0
2288,22580,1
2289,13123,5
2290,31291,0
2291,66286,3
2292,152181,2
2293,117525,0
2294,146865,4
2295,69239,0
2296,37106,0
2297,1942,16
2298,137569,1
2299,48744,2
2300,39281,0
2301,141021,0
2302,27364,0
2303,5655,0
2304,63815,0
2305,152466,0
2306,32801,2
2307,10410,0
2308,60197,0
2309,145362,0
2310,36697,0
2311,97481,4
2312,77421,2
2313,73977,0
2314,129922,0
2315,17655,0
2316,94355,0
2317,104155,0
2318,56128,4
2319,10629,0
2320,148568,5
2321,71044,1
2322,77003,0
2323,61539,0
2324,147504,0
2325,90765,3
2326,143885,0
2327,71736,2
2328,157488,1
2329,134041,0
2330,50896,0
2331,66558,5
2332,126051,2
2333,150108,1
2334,84901,0
2335,112974,4
2336,66585,1
2337,48741,4
2338,81896,1
2339,125989,0
2340,77174,0
2341,61852,0
2342,160793,4
2343,115622,1
2344,39276,2
2345,32001,0
2346,35653,0
2347,162203,11
2348,60125,0
2349,100890,1
2350,36569,3
2351,163584,5
2352,58397,0
2353,21362,1
2354,137702,0
2355,117163,0
2356,14013,0
2357,91189,1
2358,80573,0
2359,96661,5
2360,13013,0
2361,4619,0
2362,150750,3
2363,106895,0
2364,89335,1
2365,113499,0
2366,58515,1
2367,22587,0
2368,49788,0
2369,150112,5
2370,107508,3
2371,166291,0
2372,32360,0
2373,97413,10
2374,145522,0
2375,145637,2
2376,101997,11
2377,72284,0
2378,39231,1
2379,118051,0
2380,24297,0
2381,28610,7
2382,105755,0
2383,58243,4
2384,70345,0
2385,145944,1
2386,84410,5
2387,69488,3
2388,1022,0
2389,142398,0
2390,120116,1
2391,155148,4
2392,28228,0
2393,148167,1
2394,115772,4
2395,167860,1
2396,18523,0
2397,45830,2
2398,73213,4
2399,47872,5
2400,67730,0
2401,142255,1
2402,103267,0
2403,76551,1
2404,153098,9
2405,163982,0
2406,116201,0
2407,65538,0
2408,33877,0
2409,148880,2
2410,68506,3
2411,160500,0
2412,48298,3
2413,138876,1
2414,37420,0
2415,126311,0
2416,145255,2
2417,70146,0
2418,142403,4
2419,131974,0
2420,142512,0
2421,31842,0
2422,37266,0
2423,115881,0
2424,35103,2
2425,135695,8
2426,122816,13
2427,163571,3
2428,20699,5
2429,150950,0
2430,122895,5
2431,144619,1
2432,88951,1
2433,141610,0
2434,75451,0
2435,143648,1
2436,126784,4
2437,23178,5
2438,135500,6
2439,106280,9
2440,66666,1
2441,50644,0
2442,150944,2
2443,113867,1
2444,145867,0
2445,53888,1
2446,115552,5
2447,50026,0
2448,25003,1
2449,11303,3
2450,79499,5
2451,157936,0
2452,145254,1
2453,156038,2
2454,127835,0
2455,16533,4
2456,160215,1
2457,24517,5
2458,105734,4
2459,94857,1
2460,167139,1
2461,37045,0
2462,63588,2
2463,62456,1
2464,51973,1
2465,109353,0
2466,70483,0
2467,19225,0
2468,58206,0
2469,4990,0
2470,77666,0
2471,145847,1
2472,155484,6
2473,150523,2
2474,157005,9
2475,143843,1
2476,108822,3
2477,116952,0
2478,142365,0
2479,125433,0
2480,150458,0
2481,81221,0
2482,164184,3
2483,47953,0
2484,105932,1
2485,161236,3
2486,1756,0
2487,130550,0
2488,37673,5
2489,160785,4
2490,142681,0
2491,91382,0
2492,9370,0
2493,56394,0
2494,149806,4
2495,63850,4
2496,98164,0
2497,22840,0
2498,35382,2
2499,123325,0
2500,22330,2
2501,48547,0
2502,144493,5
2503,59292,0
2504,18689,1
2505,16697,4
2506,5276,3
2507,80926,1
2508,124888,3
2509,71371,4
2510,45587,1
2511,111254,2
2512,141338,5
2513,121717,0
2514,72067,0
2515,53560,4
2516,150953,3
2517,111314,0
2518,22877,0
2519,33585,0
2520,41677,3
2521,112797,1
2522,39342,0
2523,141140,0
2524,57451,0
2525,13149,0
2526,115631,0
2527,117878,2
2528,100286,0
2529,151657,1
2530,49187,0
2531,165994,0
2532,69255,0
2533,108973,0
2534,130022,1
2535,89959,5
2536,46800,0
2537,99092,2
2538,11389,0
2539,81666,1
2540,75586,1
2541,114088,4
2542,42686,0
2543,53413,5
2544,165340,0
2545,53416,0
2546,153757,0
2547,90338,1
2548,148118,3
2549,83963,2
2550,126116,2
2551,15712,0
2552,113096,0
2553,134186,0
2554,114460,0
2555,154440,0
2556,133304,0
2557,95532,0
2558,137258,0
2559,124088,1
2560,92912,4
2561,121176,0
2562,41557,0
2563,139277,4
2564,134737,0
2565,69416,0
2566,156484,2
2567,73033,1
2568,105591,5
2569,86752,0
2570,63296,4
2571,9627,8
2572,37078,0
2573,70400,0
2574,82794,0
2575,138171,0
2576,164205,1
2577,29217,1
2578,63297,0
2579,128889,4
2580,3259,1
2581,72063,5
2582,129150,5
2583,43981,1
2584,27055,0
2585,28437,0
2586,147101,1
2587,96901,0
2588,5628,0
2589,141455,0
2590,111467,0
2591,1299,1
2592,117785,0
2593,115041,1
2594,120455,4
2595,141164,5
2596,138294,2
2597,110900,1
2598,134946,5
2599,98750,4
2600,9932,1
2601,73675,3
2602,123823,0
2603,84226,0
2604,89069,1
2605,122207,4
2606,105425,0
2607,90564,1
2608,68862,0
2609,82784,0
2610,117355,9
2611,132566,1
2612,23577,0
2613,128792,0
2614,159551,0
2615,120614,0
2616,961,1
2617,11189,0
2618,153670,5
2619,94804,2
2620,32114,5
2621,97902,0
2622,142924,5
2623,21018,0
2624,148939,2
2625,12383,0
2626,70588,4
2627,48734,5
2628,69899,1
2629,129530,0
2630,103375,2
2631,80422,0
2632,11671,0
2633,1073,0
2634,133996,5
2635,124373,6
2636,105340,1
2637,4758,3
2638,120046,0
2639,122142,0
2640,80689,0
2641,84296,5
2642,16124,0
2643,21072,0
2644,19110,0
2645,50976,1
2646,138930,0
2647,117052,6
2648,27472,4
2649,33222,3
2650,107941,0
2651,57896,5
2652,15325,0
2653,66589,0
2654,108423,5
2655,132930,2
2656,167654,0
2657,39352,5
2658,113768,4
2659,72642,1
2660,136961,0
2661,41306,0
2662,140089,1
2663,148303,3
2664,152749,0
2665,47502,0
2666,97803,0
2667,99988,4
2668,84918,1
2669,126678,0
2670,119304,0
2671,49457,0
2672,102289,5
2673,29742,0
2674,12097,0
2675,67099,2
2676,27208,0
2677,119169,17
2678,88329,0
2679,1801,0
2680,115625,0
2681,87088,1
2682,27710,5
2683,81715,0
2684,154746,0
2685,27310,0
2686,97719,0
2687,14793,2
2688,24024,4
2689,67083,1
2690,114345,1
2691,47734,1
2692,140889,2
2693,21509,0
2694,52073,0
2695,128113,0
2696,17810,5
2697,138670,4
2698,144879,0
2699,113287,4
2700,145716,4
2701,49682,0
2702,15635,0
2703,131284,2
2704,144938,0
2705,138258,0
2706,81636,5
2707,32374,1
2708,157434,1
2709,114824,0
2710,4221,0
2711,81729,0
2712,154681,1
2713,126488,4
2714,100960,2
2715,91257,3
2716,92516,1
2717,25110,0
2718,63616,1
2719,141630,5
2720,80123,0
2721,23832,1
2722,8138,0
2723,39177,0
2724,119591,4
2725,134786,0
2726,121010,0
2727,156606,0
2728,3416,1
2729,131026,0
2730,81603,0
2731,128194,5
2732,159299,0
2733,94991,2
2734,157926,0
2735,112660,1
2736,150285,0
2737,76475,0
2738,28551,4
2739,88887,0
2740,132072,3
2741,147964,3
2742,110434,1
2743,122243,0
2744,111561,0
2745,44467,0
2746,74435,0
2747,52701,2
2748,91141,0
2749,119093,4
2750,75592,0
2751,62951,0
2752,108267,4
2753,51308,0
2754,263,2
2755,71828,0
2756,11297,0
2757,76099,0
2758,147253,2
2759,99183,5
2760,2884,12
2761,57137,3
2762,117529,4
2763,114831,5
2764,108092,1
2765,136139,1
2766,89208,6
2767,97130,1
2768,22321,3
2769,91688,0
2770,89738,0
2771,54162,1
2772,125151,5
2773,74483,5
2774,29772,0
2775,23524,1
2776,122801,5
2777,98167,5
2778,86652,4
2779,69368,0
2780,131629,0
2781,74870,1
2782,14398,0
2783,23279,4
2784,41324,0
2785,82881,5
2786,161817,0
2787,79534,4
2788,110229,1
2789,163671,7
2790,21132,4
2791,89487,5
2792,126031,0
2793,37390,3
2794,55537,1
2795,49978,0
2796,43883,5
2797,72312,3
2798,86584,2
2799,141007,0
2800,120865,1
2801,13968,1
2802,139419,0
2803,162164,4
2804,127934,0
2805,56700,0
2806,93403,1
2807,79211,0
2808,162859,0
2809,145981,0
2810,38289,0
2811,11363,1
2812,109490,0
2813,3455,0
2814,1066,3
2815,62880,0
2816,38346,0
2817,118583,4
2818,128173,1
2819,8767,2
2820,82706,0
2821,89201,0
2822,89434,0
2823,104238,0
2824,26475,1
2825,163978,1
2826,89543,0
2827,83512,1
2828,148961,0
2829,107563,0
2830,71815,0
2831,82616,0
2832,37913,1
2833,158114,2
2834,125358,1
2835,141973,0
2836,90943,3
2837,107886,6
2838,149070,4
2839,144117,1
2840,152341,0
2841,62801,5
2842,53128,3
2843,48489,8
2844,111991,0
2845,30894,0
2846,80662,0
2847,2716,0
2848,73748,0
2849,44435,0
2850,81932,0
2851,98634,1
2852,112853,0
2853,43399,1
2854,141451,2
2855,66483,3
2856,58248,3
2857,9735,0
2858,1927,0
2859,76630,1
2860,155839,3
2861,45302,0
2862,10235,0
2863,95692,0
2864,16110,0
2865,13909,0
2866,9290,2
2867,22983,0
2868,113928,0
2869,112179,0
2870,7376,0
2871,101505,0
2872,89606,0
2873,87934,0
2874,17757,0
2875,32850,1
2876,45955,5
2877,140432,5
2878,62805,2
2879,88775,2
2880,151794,5
2881,86966,4
2882,44597,0
2883,71953,2
2884,165397,1
2885,100037,1
2886,38521,0
2887,107649,1
2888,10507,0
2889,116573,0
2890,32631,0
2891,161125,0
2892,157965,5
2893,90899,0
2894,103295,4
2895,769,0
2896,76643,3
2897,105999,1
2898,151535,2
2899,71383,4
2900,74756,4
2901,127477,1
2902,43479,2
2903,164954,0
2904,52404,1
2905,151239,0
2906,72294,1
2907,32194,0
2908,41313,1
2909,7678,0
2910,152839,1
2911,92492,1
2912,118792,3
2913,138027,2
2914,128374,2
2915,58239,0
2916,142992,0
2917,162825,0
2918,104011,5
2919,131603,0
2920,61925,5
2921,12595,0
2922,89609,1
2923,55965,0
2924,160307,0
2925,25865,0
2926,27063,2
2927,134623,0
2928,162847,2
2929,63952,2
2930,124566,0
2931,29941,4
2932,146783,0
2933,101668,0
2934,151190,0
2935,141862,0
2936,51135,1
2937,57937,0
2938,20575,0
2939,141707,1
2940,103393,1
2941,59368,1
2942,37085,1
2943,126771,9
2944,167683,0
2945,23295,5
2946,92475,0
2947,113234,1
2948,51283,1
2949,9086,0
2950,48619,5
2951,148142,1
2952,30021,1
2953,48218,1
2954,60075,0
2955,164500,0
2956,155471,0
2957,46719,1
2958,61485,0
2959,109321,0
2960,60174,0
2961,47802,5
2962,118467,0
2963,164531,2
2964,6282,0
2965,148830,2
2966,11423,0
2967,161829,3
2968,44496,0
2969,63646,1
2970,55954,3
2971,30960,4
2972,34540,4
2973,37324,1
2974,129535,3
2975,141561,1
2976,78638,16
2977,44448,0
2978,129788,2
2979,40704,1
2980,18056,0
2981,78095,0
2982,10774,0
2983,69712,0
2984,36275,2
2985,82358,0
2986,27603,1
2987,104392,2
2988,143988,1
2989,60466,3
2990,156850,0
2991,113744,0
2992,46084,5
2993,108927,0
2994,23879,4
2995,74695,3
2996,104763,0
2997,12382,5
2998,117187,5
2999,147083,1
3000,43113,5
3001,104348,0
3002,131308,0
3003,73687,0
3004,93330,0
3005,92487,0
3006,52064,1
3007,50083,0
3008,145016,2
3009,152612,0
3010,167145,1
3011,162564,6
3012,82988,0
3013,14040,0
3014,103164,1
3015,26616,0
3016,139591,0
3017,123267,3
3018,85826,4
3019,83457,0
3020,130651,0
3021,21205,0
3022,77990,0
3023,129820,0
3024,158652,0
3025,18728,0
3026,77235,0
3027,153573,0
3028,93174,5
3029,18513,0
3030,105634,3
3031,54586,1
3032,59854,0
3033,71648,2
3034,96799,3
3035,151291,0
3036,18226,1
3037,125921,4
3038,9033,0
3039,56255,1
3040,155511,1
3041,5703,0
3042,5417,4
3043,20154,3
3044,98960,5
3045,6561,5
3046,31027,1
3047,80263,0
3048,55192,0
3049,104967,1
3050,115904,3
3051,56624,0
3052,129328,0
3053,88457,2
3054,57152,1
3055,122039,0
3056,37279,1
3057,100911,6
3058,115950,4
3059,87286,2
3060,87373,4
3061,105183,0
3062,49425,6
3063,123414,4
3064,13654,0
3065,107776,0
3066,77657,0
3067,134591,1
3068,152728,5
3069,41518,1
3070,123638,1
3071,132517,3
3072,35435,1
3073,150232,2
3074,156809,1
3075,139454,3
3076,119515,0
3077,147123,0
3078,68365,0
3079,104445,4
3080,110554,1
3081,66832,2
3082,92466,6
3083,83915,1
3084,65084,0
3085,75784,0
3086,20206,0
3087,118993,5
3088,12417,3
3089,38187,0
3090,53010,0
3091,5303,0
3092,144945,0
3093,64066,1
3094,114422,0
3095,2104,1
3096,118916,1
3097,654,3
3098,92267,4
3099,162033,2
3100,24850,0
3101,78714,0
3102,123231,1
3103,7800,0
3104,53666,0
3105,121873,0
3106,20561,0
3107,24493,0
3108,81994,0
3109,127377,4
3110,146294,14
3111,150457,5
3112,7163,0
3113,108332,4
3114,49060,0
3115,3687,2
3116,333,0
3117,8969,0
3118,83051,3
3119,64857,0
3120,91587,2
3121,49379,3
3122,7983,0
3123,133181,0
3124,132690,1
3125,138677,1
3126,80389,3
3127,42504,0
3128,155310,0
3129,75932,1
3130,89703,0
3131,108133,3
3132,146434,3
3133,140832,0
3134,44558,0
3135,154360,1
3136,132371,0
3137,159801,0
3138,85137,5
3139,126127,0
3140,120807,0
3141,54057,3
3142,25338,1
3143,138800,0
3144,74863,0
3145,116360,1
3146,80685,0
3147,153809,1
3148,55648,2
3149,13932,0
3150,61130,5
3151,45206,0
3152,104034,0
3153,76462,1
3154,105524,5
3155,4567,0
3156,84953,1
3157,133624,1
3158,5800,0
3159,163457,2
3160,73935,1
3161,17763,3
3162,147050,0
3163,161582,3
3164,24094,0
3165,155520,1
3166,68705,2
3167,9644,0
3168,144009,3
3169,114516,0
3170,41440,5
3171,61225,4
3172,15123,0
3173,143754,3
3174,64959,1
3175,140892,0
3176,12171,3
3177,155933,0
3178,87469,5
3179,126623,1
3180,102055,2
3181,64441,4
3182,122314,1
3183,117831,0
3184,45296,5
3185,136778,4
3186,152760,0
3187,162083,0
3188,126007,5
3189,27092,1
3190,40660,1
3191,36081,0
3192,70621,4
3193,32702,1
3194,110466,3
3195,74013,1
3196,76184,0
3197,61139,1
3198,139965,7
3199,88664,0
3200,44820,1
3201,12065,4
3202,120677,11
3203,152402,1
3204,4652,1
3205,65197,2
3206,53913,1
3207,102460,5
3208,165928,1
3209,161044,0
3210,7164,4
3211,166126,4
3212,13002,2
3213,145856,2
3214,120945,0
3215,79459,5
3216,90841,0
3217,24118,5
3218,20706,2
3219,4660,0
3220,139285,0
3221,45146,4
3222,99800,0
3223,54076,0
3224,90577,1
3225,82895,2
3226,120883,1
3227,11206,0
3228,71228,0
3229,102292,5
3230,76626,5
3231,157069,2
3232,91388,0
3233,112688,0
3234,99744,0
3235,74845,0
3236,7877,0
3237,107564,0
3238,75154,5
3239,55062,0
3240,101353,2
3241,48109,0
3242,124976,2
3243,7335,1
3244,36033,1
3245,109416,6
3246,147085,2
3247,119913,0
3248,63259,0
3249,109964,1
3250,46059,0
3251,100804,0
3252,138796,2
3253,56531,0
3254,21926,7
3255,13534,0
3256,3753,0
3257,98528,4
3258,115062,10
3259,6758,0
3260,47637,0
3261,31199,0
3262,115035,1
3263,131911,0
3264,52534,0
3265,141170,0
3266,734,0
3267,156802,5
3268,101012,5
3269,94163,3
3270,111705,5
3271,153780,5
3272,16408,1
3273,147244,5
3274,72307,3
3275,137845,2
3276,148881,1
3277,106380,1
3278,46991,1
3279,62388,1
3280,16261,0
3281,152157,2
3282,96173,0
3283,51366,5
3284,65107,6
3285,78618,0
3286,10591,0
3287,42384,0
3288,51279,1
3289,124799,0
3290,38244,0
3291,77975,0
3292,5169,0
3293,64522,5
3294,65093,2
3295,98217,5
3296,155899,0
3297,24999,0
3298,128788,0
3299,105492,2
3300,27956,0
3301,165060,3
3302,136807,3
3303,128392,2
3304,71372,0
3305,50335,0
3306,93982,10
3307,141584,7
3308,3725,0
3309,141485,0
3310,116941,0
3311,94594,0
3312,15101,1
3313,22048,2
3314,49529,0
3315,167615,3
3316,88588,0
3317,28080,0
3318,52232,1
3319,46342,0
3320,112427,4
3321,143156,0
3322,138712,0
3323,102560,4
3324,162643,0
3325,106587,0
3326,109324,2
3327,47311,0
3328,152300,17
3329,93521,2
3330,97348,3
3331,140352,1
3332,85604,5
3333,123389,0
3334,67435,0
3335,101382,0
3336,127422,8
3337,136109,16
3338,28158,0
3339,57359,2
3340,157195,0
3341,4782,4
3342,41879,0
3343,49026,0
3344,131453,2
3345,102881,4
3346,55288,1
3347,3040,0
3348,58136,1
3349,158572,0
3350,102882,0
3351,68588,0
3352,90428,4
3353,54964,0
3354,133671,1
3355,21956,9
3356,106855,1
3357,159913,0
3358,86146,1
3359,94147,1
3360,14172,9
3361,6205,0
3362,148357,5
3363,79207,3
3364,152477,0
3365,139896,0
3366,120312,4
3367,142537,0
3368,7406,0
3369,78449,0
3370,90782,2
3371,101196,5
3372,16236,0
3373,62732,9
3374,135103,0
3375,4460,3
3376,165154,3
3377,47278,2
3378,79179,4
3379,115240,0
3380,22101,3
3381,153630,3
3382,92167,2
3383,33055,0
3384,160736,5
3385,9758,5
3386,44345,4
3387,60578,1
3388,66461,0
3389,69662,0
3390,41991,1
3391,3097,5
3392,46720,2
3393,100512,1
3394,115949,0
3395,90192,5
3396,76508,0
3397,5298,0
3398,117945,2
3399,28956,0
3400,78238,0
3401,76355,4
3402,110399,1
3403,37140,4
3404,166813,0
3405,140398,1
3406,90140,4
3407,78213,0
3408,51716,0
3409,20961,0
3410,114118,2
3411,126268,5
3412,23468,0
3413,158395,0
3414,145029,1
3415,137180,4
3416,117832,5
3417,11759,0
3418,165773,0
3419,44162,1
3420,28145,0
3421,121668,1
3422,43378,5
3423,127497,0
3424,26321,0
3425,33469,0
3426,135020,0
3427,117178,0
3428,65615,0
3429,71059,2
3430,16813,1
3431,143850,0
3432,129032,2
3433,151104,1
3434,129274,0
3435,121788,1
3436,37677,1
3437,152663,4
3438,138714,3
3439,152724,1
3440,100153,4
3441,89465,0
3442,21433,2
3443,134772,4
3444,109934,0
3445,113382,4
3446,163962,0
3447,115134,0
3448,102279,0
3449,35787,0
3450,71007,0
3451,98728,5
3452,125057,3
3453,141167,3
3454,111847,0
3455,48213,6
3456,135579,0
3457,30915,3
