,node,community
1875,49469,0
1876,67808,1
1877,130992,2
1878,97296,2
1879,57079,1
1880,14385,1
1881,155755,3
1882,50486,0
1883,34489,0
1884,35970,3
1885,72021,0
1886,7949,2
1887,101203,0
1888,145873,0
1889,54574,1
1890,29317,1
1891,119528,1
1892,135287,1
1893,152188,0
1894,163160,2
1895,54830,3
1896,130338,1
1897,137214,3
1898,83640,0
1899,166420,0
1900,10658,0
1901,145782,1
1902,87608,2
1903,77394,0
1904,132917,1
1905,159395,3
1906,108956,1
1907,48120,3
1908,133938,2
1909,162648,1
1910,167925,0
1911,10578,1
1912,39586,0
1913,16723,0
1914,8725,1
1915,2107,0
1916,58215,0
1917,147786,1
1918,66454,3
1919,94348,2
1920,129838,3
1921,152994,1
1922,15173,1
1923,40729,3
1924,85326,0
1925,136297,2
1926,99220,1
1927,95171,13
1928,159846,2
1929,57015,0
1930,86865,1
1931,100993,3
1932,82884,1
1933,90366,3
1934,105024,2
1935,137209,2
1936,43739,3
1937,77904,1
1938,141723,0
1939,104199,1
1940,148044,2
1941,149034,1
1942,139036,0
1943,115115,1
1944,50442,1
1945,56501,2
1946,12242,1
1947,146499,3
1948,18465,0
1949,5891,2
1950,159953,1
1951,155090,1
1952,76103,1
1953,141217,1
1954,122691,3
1955,1221,1
1956,125560,1
1957,131636,3
1958,104821,1
1959,152607,2
1960,10031,2
1961,113072,1
1962,85751,1
1963,157180,0
1964,32101,1
1965,86901,1
1966,53309,2
1967,162340,3
1968,107309,3
1969,29269,1
1970,12398,3
1971,50663,3
1972,66127,1
1973,41221,1
1974,6744,1
1975,120907,3
1976,164260,2
1977,156331,3
1978,34410,1
1979,6128,1
1980,73129,1
1981,134517,1
1982,32695,3
1983,40714,1
1984,41393,1
1985,159230,2
1986,127121,0
1987,138792,1
1988,164490,1
1989,105116,0
1990,128213,3
1991,56234,3
1992,48386,3
1993,36000,1
1994,92878,1
1995,78824,0
1996,65921,3
1997,124802,1
1998,58481,0
1999,59763,0
2000,54657,11
2001,118279,1
2002,85649,13
2003,107706,1
2004,19672,1
2005,139915,2
2006,146686,3
2007,99709,0
2008,148739,3
2009,22079,3
2010,142330,1
2011,41864,1
2012,153187,3
2013,74644,3
2014,6590,0
2015,40783,0
2016,63569,2
2017,595,1
2018,67293,3
2019,98413,1
2020,108937,3
2021,2969,0
2022,18087,0
2023,85899,1
2024,101330,3
2025,125503,0
2026,112432,1
2027,57841,1
2028,15473,1
2029,148828,0
2030,123399,2
2031,99141,0
2032,144091,1
2033,59684,1
2034,103238,3
2035,162665,3
2036,38979,1
2037,42809,0
2038,90614,2
2039,115315,3
2040,3419,1
2041,6752,3
2042,129539,0
2043,10715,1
2044,56673,2
2045,62778,1
2046,94704,2
2047,148512,3
2048,26282,2
2049,113376,1
2050,105663,2
2051,42253,3
2052,22512,3
2053,125461,3
2054,95325,2
2055,135778,1
2056,58389,1
2057,40397,3
2058,160980,2
2059,91248,0
2060,13952,1
2061,25755,1
2062,63510,0
2063,26040,0
2064,139750,0
2065,131286,1
2066,137699,7
2067,28237,0
2068,66488,3
2069,39926,1
2070,44048,1
2071,68345,1
2072,133673,1
2073,21935,1
2074,111966,1
2075,106575,3
2076,113262,3
2077,29807,1
2078,129419,1
2079,44592,3
2080,83374,0
2081,164102,1
2082,33537,2
2083,120393,0
2084,111882,1
2085,54279,3
2086,64477,1
2087,164671,0
2088,138920,0
2089,29161,0
2090,132978,3
2091,50572,1
2092,152313,1
2093,125213,2
2094,88059,1
2095,140942,1
2096,7471,1
2097,50513,1
2098,119697,1
2099,108835,1
2100,61795,0
2101,106319,3
2102,32837,3
2103,73847,3
2104,157571,2
2105,144301,3
2106,160466,1
2107,36265,1
2108,97426,0
2109,127227,1
2110,114914,2
2111,54596,1
2112,154106,1
2113,93110,1
2114,54890,3
2115,138831,0
2116,118488,3
2117,108586,2
2118,8455,0
2119,155397,0
2120,103996,1
2121,103354,0
2122,158908,0
2123,160230,1
2124,5439,1
2125,7321,3
2126,153302,0
2127,105845,3
2128,92110,1
2129,162609,1
2130,138502,0
2131,3444,2
2132,130166,0
2133,73167,1
2134,149920,0
2135,64419,3
2136,148791,1
2137,158961,0
2138,1765,2
2139,224,1
2140,35850,1
2141,162743,1
2142,47540,3
2143,147035,1
2144,26715,1
2145,20831,1
2146,156135,0
2147,79910,3
2148,10035,2
2149,94243,1
2150,128441,0
2151,30365,2
2152,145249,0
2153,71095,3
2154,81387,1
2155,109354,0
2156,55890,1
2157,20547,0
2158,53136,1
2159,24265,1
2160,33719,0
2161,54938,0
2162,30627,0
2163,162584,3
2164,68909,0
2165,103261,3
2166,54823,3
2167,95716,2
2168,75344,3
2169,31721,1
2170,148123,5
2171,103651,3
2172,4869,1
2173,68555,3
2174,44538,2
2175,47617,2
2176,31607,3
2177,21631,1
2178,3559,0
2179,46109,3
2180,5086,2
2181,45389,0
2182,106989,3
2183,63232,3
2184,32533,1
2185,13071,3
2186,11587,2
2187,85328,0
2188,121839,1
2189,117682,0
2190,78809,3
2191,166772,3
2192,123724,1
2193,73112,1
2194,109244,2
2195,472,1
2196,142225,3
2197,137899,3
2198,39308,2
2199,79191,1
2200,138372,1
2201,88928,1
2202,51079,2
2203,56052,0
2204,139607,2
2205,80477,1
2206,22467,3
2207,107209,3
2208,72794,2
2209,14966,1
2210,61976,1
2211,108818,2
2212,96379,1
2213,90218,1
2214,119799,1
2215,161694,0
2216,80229,0
2217,70062,1
2218,53228,3
2219,58703,3
2220,84582,3
2221,158306,3
2222,93010,1
2223,25816,1
2224,116890,2
2225,50284,3
2226,102351,3
2227,162875,1
2228,125701,1
2229,68219,3
2230,65909,3
2231,95127,1
2232,151695,1
2233,74589,3
2234,37297,3
2235,69876,3
2236,96220,1
2237,140454,3
2238,150515,0
2239,112752,2
2240,209,1
2241,160297,0
2242,96234,1
2243,63312,1
2244,81735,2
2245,67045,3
2246,82944,1
2247,133203,1
2248,108373,1
2249,52513,1
2250,10882,1
2251,137233,1
2252,84437,3
2253,121817,3
2254,79486,1
2255,148543,2
2256,12099,2
2257,149786,2
2258,111669,1
2259,126927,3
2260,65132,9
2261,37060,2
2262,56869,1
2263,55041,0
2264,60588,3
2265,53528,3
2266,54558,3
2267,73522,3
2268,136859,3
2269,132477,3
2270,168037,0
2271,95463,1
2272,164029,1
2273,42183,3
2274,111519,0
2275,22707,1
2276,154044,3
2277,43010,3
2278,37818,3
2279,43788,0
2280,12428,3
2281,162035,1
2282,62556,0
2283,157059,3
2284,76760,1
2285,84131,1
2286,22336,3
2287,67958,1
2288,22580,0
2289,13123,2
2290,31291,1
2291,66286,1
2292,152181,3
2293,117525,1
2294,146865,2
2295,69239,1
2296,37106,1
2297,1942,6
2298,137569,0
2299,48744,3
2300,39281,1
2301,141021,0
2302,27364,0
2303,5655,3
2304,63815,1
2305,152466,1
2306,32801,3
2307,10410,1
2308,60197,3
2309,145362,3
2310,36697,3
2311,97481,3
2312,77421,3
2313,73977,3
2314,129922,3
2315,17655,1
2316,94355,1
2317,104155,3
2318,56128,1
2319,10629,0
2320,148568,2
2321,71044,1
2322,77003,1
2323,61539,3
2324,147504,1
2325,90765,1
2326,143885,3
2327,71736,3
2328,157488,0
2329,134041,3
2330,50896,1
2331,66558,2
2332,126051,3
2333,150108,1
2334,84901,1
2335,112974,3
2336,66585,0
2337,48741,2
2338,81896,0
2339,125989,1
2340,77174,1
2341,61852,1
2342,160793,2
2343,115622,0
2344,39276,3
2345,32001,1
2346,35653,1
2347,162203,3
2348,60125,3
2349,100890,3
2350,36569,1
2351,163584,2
2352,58397,1
2353,21362,3
2354,137702,1
2355,117163,1
2356,14013,1
2357,91189,0
2358,80573,3
2359,96661,2
2360,13013,3
2361,4619,0
2362,150750,0
2363,106895,3
2364,89335,1
2365,113499,1
2366,58515,3
2367,22587,1
2368,49788,3
2369,150112,1
2370,107508,1
2371,166291,3
2372,32360,1
2373,97413,8
2374,145522,1
2375,145637,3
2376,101997,29
2377,72284,1
2378,39231,0
2379,118051,1
2380,24297,7
2381,28610,13
2382,105755,1
2383,58243,3
2384,70345,1
2385,145944,0
2386,84410,2
2387,69488,1
2388,1022,0
2389,142398,3
2390,120116,0
2391,155148,2
2392,28228,1
2393,148167,0
2394,115772,3
2395,167860,0
2396,18523,3
2397,45830,3
2398,73213,2
2399,47872,2
2400,67730,1
2401,142255,0
2402,103267,1
2403,76551,1
2404,153098,5
2405,163982,1
2406,116201,3
2407,65538,1
2408,33877,1
2409,148880,3
2410,68506,1
2411,160500,1
2412,48298,1
2413,138876,3
2414,37420,3
2415,126311,3
2416,145255,3
2417,70146,3
2418,142403,2
2419,131974,3
2420,142512,3
2421,31842,1
2422,37266,1
2423,115881,3
2424,35103,3
2425,135695,1
2426,122816,16
2427,163571,1
2428,20699,2
2429,150950,1
2430,122895,2
2431,144619,0
2432,88951,1
2433,141610,3
2434,75451,1
2435,143648,1
2436,126784,1
2437,23178,2
2438,135500,11
2439,106280,5
2440,66666,0
2441,50644,1
2442,150944,3
2443,113867,1
2444,145867,3
2445,53888,0
2446,115552,2
2447,50026,1
2448,25003,1
2449,11303,0
2450,79499,2
2451,157936,1
2452,145254,0
2453,156038,1
2454,127835,1
2455,16533,3
2456,160215,0
2457,24517,13
2458,105734,2
2459,94857,1
2460,167139,0
2461,37045,1
2462,63588,3
2463,62456,0
2464,51973,1
2465,109353,1
2466,70483,3
2467,19225,1
2468,58206,1
2469,4990,3
2470,77666,3
2471,145847,0
2472,155484,11
2473,150523,3
2474,157005,5
2475,143843,0
2476,108822,1
2477,116952,1
2478,142365,1
2479,125433,0
2480,150458,3
2481,81221,3
2482,164184,1
2483,47953,1
2484,105932,1
2485,161236,1
2486,1756,0
2487,130550,0
2488,37673,3
2489,160785,2
2490,142681,1
2491,91382,3
2492,9370,0
2493,56394,1
2494,149806,2
2495,63850,3
2496,98164,1
2497,22840,3
2498,35382,3
2499,123325,3
2500,22330,3
2501,48547,1
2502,144493,2
2503,59292,1
2504,18689,0
2505,16697,1
2506,5276,1
2507,80926,3
2508,124888,1
2509,71371,1
2510,45587,1
2511,111254,3
2512,141338,2
2513,121717,1
2514,72067,3
2515,53560,2
2516,150953,1
2517,111314,1
2518,22877,1
2519,33585,1
2520,41677,1
2521,112797,1
2522,39342,3
2523,141140,1
2524,57451,1
2525,13149,1
2526,115631,1
2527,117878,3
2528,100286,1
2529,151657,3
2530,49187,1
2531,165994,0
2532,69255,1
2533,108973,3
2534,130022,2
2535,89959,2
2536,46800,0
2537,99092,3
2538,11389,1
2539,81666,3
2540,75586,0
2541,114088,3
2542,42686,3
2543,53413,2
2544,165340,1
2545,53416,1
2546,153757,3
2547,90338,0
2548,148118,1
2549,83963,3
2550,126116,3
2551,15712,3
2552,113096,1
2553,134186,1
2554,114460,1
2555,154440,3
2556,133304,1
2557,95532,1
2558,137258,0
2559,124088,0
2560,92912,2
2561,121176,3
2562,41557,1
2563,139277,3
2564,134737,0
2565,69416,3
2566,156484,3
2567,73033,0
2568,105591,2
2569,86752,1
2570,63296,2
2571,9627,4
2572,37078,1
2573,70400,3
2574,82794,1
2575,138171,3
2576,164205,1
2577,29217,0
2578,63297,1
2579,128889,2
2580,3259,0
2581,72063,2
2582,129150,2
2583,43981,3
2584,27055,1
2585,28437,1
2586,147101,0
2587,96901,1
2588,5628,1
2589,141455,1
2590,111467,1
2591,1299,3
2592,117785,3
2593,115041,0
2594,120455,3
2595,141164,2
2596,138294,3
2597,110900,0
2598,134946,2
2599,98750,2
2600,9932,0
2601,73675,1
2602,123823,0
2603,84226,3
2604,89069,3
2605,122207,2
2606,105425,3
2607,90564,0
2608,68862,1
2609,82784,0
2610,117355,5
2611,132566,3
2612,23577,1
2613,128792,3
2614,159551,1
2615,120614,3
2616,961,1
2617,11189,1
2618,153670,2
2619,94804,3
2620,32114,2
2621,97902,3
2622,142924,2
2623,21018,1
2624,148939,3
2625,12383,3
2626,70588,2
2627,48734,2
2628,69899,0
2629,129530,3
2630,103375,3
2631,80422,1
2632,11671,1
2633,1073,0
2634,133996,2
2635,124373,11
2636,105340,1
2637,4758,1
2638,120046,1
2639,122142,1
2640,80689,1
2641,84296,2
2642,16124,1
2643,21072,3
2644,19110,1
2645,50976,1
2646,138930,3
2647,117052,11
2648,27472,2
2649,33222,1
2650,107941,1
2651,57896,2
2652,15325,1
2653,66589,1
2654,108423,2
2655,132930,3
2656,167654,1
2657,39352,2
2658,113768,2
2659,72642,0
2660,136961,1
2661,41306,3
2662,140089,1
2663,148303,0
2664,152749,1
2665,47502,0
2666,97803,1
2667,99988,2
2668,84918,3
2669,126678,3
2670,119304,1
2671,49457,1
2672,102289,2
2673,29742,1
2674,12097,0
2675,67099,3
2676,27208,1
2677,119169,17
2678,88329,3
2679,1801,1
2680,115625,1
2681,87088,0
2682,27710,2
2683,81715,3
2684,154746,1
2685,27310,3
2686,97719,1
2687,14793,3
2688,24024,2
2689,67083,0
2690,114345,0
2691,47734,0
2692,140889,3
2693,21509,1
2694,52073,3
2695,128113,1
2696,17810,2
2697,138670,3
2698,144879,1
2699,113287,2
2700,145716,2
2701,49682,3
2702,15635,1
2703,131284,3
2704,144938,1
2705,138258,0
2706,81636,2
2707,32374,0
2708,157434,0
2709,114824,1
2710,4221,1
2711,81729,0
2712,154681,0
2713,126488,3
2714,100960,3
2715,91257,1
2716,92516,0
2717,25110,1
2718,63616,1
2719,141630,2
2720,80123,1
2721,23832,0
2722,8138,1
2723,39177,1
2724,119591,2
2725,134786,1
2726,121010,1
2727,156606,0
2728,3416,1
2729,131026,1
2730,81603,1
2731,128194,2
2732,159299,3
2733,94991,3
2734,157926,1
2735,112660,1
2736,150285,3
2737,76475,3
2738,28551,2
2739,88887,3
2740,132072,1
2741,147964,1
2742,110434,1
2743,122243,3
2744,111561,1
2745,44467,1
2746,74435,1
2747,52701,3
2748,91141,1
2749,119093,3
2750,75592,3
2751,62951,3
2752,108267,3
2753,51308,1
2754,263,3
2755,71828,1
2756,11297,1
2757,76099,1
2758,147253,3
2759,99183,2
2760,2884,9
2761,57137,1
2762,117529,2
2763,114831,2
2764,108092,0
2765,136139,1
2766,89208,11
2767,97130,3
2768,22321,1
2769,91688,3
2770,89738,3
2771,54162,3
2772,125151,2
2773,74483,2
2774,29772,3
2775,23524,0
2776,122801,2
2777,98167,2
2778,86652,2
2779,69368,0
2780,131629,1
2781,74870,0
2782,14398,3
2783,23279,2
2784,41324,3
2785,82881,2
2786,161817,1
2787,79534,2
2788,110229,0
2789,163671,13
2790,21132,2
2791,89487,2
2792,126031,7
2793,37390,0
2794,55537,3
2795,49978,3
2796,43883,2
2797,72312,1
2798,86584,3
2799,141007,1
2800,120865,3
2801,13968,0
2802,139419,3
2803,162164,3
2804,127934,1
2805,56700,1
2806,93403,0
2807,79211,0
2808,162859,3
2809,145981,1
2810,38289,3
2811,11363,1
2812,109490,3
2813,3455,1
2814,1066,1
2815,62880,1
2816,38346,1
2817,118583,1
2818,128173,3
2819,8767,3
2820,82706,1
2821,89201,1
2822,89434,1
2823,104238,1
2824,26475,0
2825,163978,0
2826,89543,1
2827,83512,0
2828,148961,3
2829,107563,1
2830,71815,1
2831,82616,3
2832,37913,3
2833,158114,3
2834,125358,1
2835,141973,1
2836,90943,1
2837,107886,11
2838,149070,2
2839,144117,3
2840,152341,1
2841,62801,2
2842,53128,1
2843,48489,4
2844,111991,1
2845,30894,3
2846,80662,1
2847,2716,3
2848,73748,1
2849,44435,1
2850,81932,10
2851,98634,0
2852,112853,1
2853,43399,0
2854,141451,3
2855,66483,1
2856,58248,0
2857,9735,1
2858,1927,3
2859,76630,0
2860,155839,1
2861,45302,1
2862,10235,1
2863,95692,3
2864,16110,1
2865,13909,1
2866,9290,3
2867,22983,3
2868,113928,1
2869,112179,0
2870,7376,3
2871,101505,3
2872,89606,3
2873,87934,3
2874,17757,1
2875,32850,0
2876,45955,1
2877,140432,2
2878,62805,3
2879,88775,3
2880,151794,2
2881,86966,1
2882,44597,1
2883,71953,3
2884,165397,0
2885,100037,0
2886,38521,1
2887,107649,0
2888,10507,1
2889,116573,3
2890,32631,0
2891,161125,1
2892,157965,2
2893,90899,1
2894,103295,3
2895,769,3
2896,76643,1
2897,105999,0
2898,151535,3
2899,71383,3
2900,74756,2
2901,127477,0
2902,43479,3
2903,164954,1
2904,52404,0
2905,151239,1
2906,72294,1
2907,32194,1
2908,41313,0
2909,7678,3
2910,152839,0
2911,92492,0
2912,118792,1
2913,138027,3
2914,128374,3
2915,58239,3
2916,142992,3
2917,162825,1
2918,104011,2
2919,131603,1
2920,61925,3
2921,12595,3
2922,89609,0
2923,55965,0
2924,160307,1
2925,25865,0
2926,27063,3
2927,134623,3
2928,162847,3
2929,63952,3
2930,124566,1
2931,29941,3
2932,146783,1
2933,101668,1
2934,151190,3
2935,141862,1
2936,51135,0
2937,57937,3
2938,20575,1
2939,141707,0
2940,103393,0
2941,59368,0
2942,37085,0
2943,126771,5
2944,167683,1
2945,23295,2
2946,92475,3
2947,113234,0
2948,51283,3
2949,9086,1
2950,48619,2
2951,148142,0
2952,30021,0
2953,48218,0
2954,60075,1
2955,164500,1
2956,155471,3
2957,46719,0
2958,61485,1
2959,109321,3
2960,60174,0
2961,47802,2
2962,118467,1
2963,164531,3
2964,6282,1
2965,148830,3
2966,11423,3
2967,161829,1
2968,44496,1
2969,63646,1
2970,55954,1
2971,30960,2
2972,34540,2
2973,37324,1
2974,129535,1
2975,141561,0
2976,78638,6
2977,44448,0
2978,129788,3
2979,40704,0
2980,18056,3
2981,78095,1
2982,10774,1
2983,69712,1
2984,36275,3
2985,82358,1
2986,27603,0
2987,104392,3
2988,143988,3
2989,60466,1
2990,156850,0
2991,113744,1
2992,46084,2
2993,108927,1
2994,23879,2
2995,74695,1
2996,104763,1
2997,12382,2
2998,117187,2
2999,147083,0
3000,43113,2
3001,104348,1
3002,131308,1
3003,73687,3
3004,93330,3
3005,92487,1
3006,52064,0
3007,50083,3
3008,145016,3
3009,152612,1
3010,167145,0
3011,162564,11
3012,82988,1
3013,14040,1
3014,103164,0
3015,26616,3
3016,139591,3
3017,123267,0
3018,85826,1
3019,83457,3
3020,130651,3
3021,21205,0
3022,77990,1
3023,129820,1
3024,158652,3
3025,18728,1
3026,77235,1
3027,153573,0
3028,93174,2
3029,18513,1
3030,105634,1
3031,54586,0
3032,59854,3
3033,71648,3
3034,96799,1
3035,151291,1
3036,18226,1
3037,125921,2
3038,9033,0
3039,56255,0
3040,155511,1
3041,5703,2
3042,5417,2
3043,20154,1
3044,98960,2
3045,6561,2
3046,31027,0
3047,80263,0
3048,55192,3
3049,104967,0
3050,115904,1
3051,56624,0
3052,129328,3
3053,88457,3
3054,57152,1
3055,122039,1
3056,37279,3
3057,100911,11
3058,115950,1
3059,87286,3
3060,87373,3
3061,105183,1
3062,49425,11
3063,123414,2
3064,13654,1
3065,107776,3
3066,77657,3
3067,134591,0
3068,152728,2
3069,41518,0
3070,123638,0
3071,132517,1
3072,35435,1
3073,150232,3
3074,156809,0
3075,139454,1
3076,119515,1
3077,147123,1
3078,68365,3
3079,104445,2
3080,110554,0
3081,66832,3
3082,92466,11
3083,83915,0
3084,65084,0
3085,75784,0
3086,20206,1
3087,118993,2
3088,12417,1
3089,38187,3
3090,53010,1
3091,5303,1
3092,144945,3
3093,64066,3
3094,114422,1
3095,2104,0
3096,118916,1
3097,654,1
3098,92267,2
3099,162033,3
3100,24850,3
3101,78714,1
3102,123231,0
3103,7800,0
3104,53666,1
3105,121873,3
3106,20561,1
3107,24493,1
3108,81994,3
3109,127377,3
3110,146294,14
3111,150457,3
3112,7163,1
3113,108332,2
3114,49060,1
3115,3687,3
3116,333,1
3117,8969,1
3118,83051,1
3119,64857,3
3120,91587,3
3121,49379,1
3122,7983,1
3123,133181,1
3124,132690,3
3125,138677,0
3126,80389,1
3127,42504,1
3128,155310,1
3129,75932,1
3130,89703,1
3131,108133,1
3132,146434,1
3133,140832,0
3134,44558,1
3135,154360,0
3136,132371,3
3137,159801,1
3138,85137,2
3139,126127,0
3140,120807,1
3141,54057,1
3142,25338,0
3143,138800,1
3144,74863,1
3145,116360,0
3146,80685,3
3147,153809,3
3148,55648,3
3149,13932,3
3150,61130,2
3151,45206,3
3152,104034,7
3153,76462,0
3154,105524,3
3155,4567,1
3156,84953,0
3157,133624,0
3158,5800,1
3159,163457,3
3160,73935,0
3161,17763,1
3162,147050,1
3163,161582,1
3164,24094,1
3165,155520,0
3166,68705,1
3167,9644,3
3168,144009,1
3169,114516,0
3170,41440,3
3171,61225,3
3172,15123,1
3173,143754,1
3174,64959,0
3175,140892,3
3176,12171,1
3177,155933,0
3178,87469,2
3179,126623,0
3180,102055,3
3181,64441,2
3182,122314,3
3183,117831,1
3184,45296,2
3185,136778,1
3186,152760,1
3187,162083,1
3188,126007,2
3189,27092,1
3190,40660,0
3191,36081,3
3192,70621,3
3193,32702,0
3194,110466,1
3195,74013,0
3196,76184,0
3197,61139,0
3198,139965,13
3199,88664,1
3200,44820,1
3201,12065,3
3202,120677,29
3203,152402,0
3204,4652,0
3205,65197,3
3206,53913,0
3207,102460,2
3208,165928,3
3209,161044,3
3210,7164,3
3211,166126,3
3212,13002,3
3213,145856,3
3214,120945,1
3215,79459,1
3216,90841,1
3217,24118,2
3218,20706,3
3219,4660,1
3220,139285,3
3221,45146,2
3222,99800,1
3223,54076,3
3224,90577,0
3225,82895,3
3226,120883,0
3227,11206,1
3228,71228,0
3229,102292,0
3230,76626,2
3231,157069,3
3232,91388,0
3233,112688,1
3234,99744,1
3235,74845,3
3236,7877,3
3237,107564,3
3238,75154,2
3239,55062,1
3240,101353,3
3241,48109,1
3242,124976,3
3243,7335,0
3244,36033,0
3245,109416,11
3246,147085,3
3247,119913,1
3248,63259,3
3249,109964,3
3250,46059,1
3251,100804,3
3252,138796,3
3253,56531,1
3254,21926,13
3255,13534,3
3256,3753,1
3257,98528,1
3258,115062,8
3259,6758,1
3260,47637,1
3261,31199,1
3262,115035,0
3263,131911,1
3264,52534,3
3265,141170,3
3266,734,0
3267,156802,2
3268,101012,2
3269,94163,1
3270,111705,0
3271,153780,2
3272,16408,1
3273,147244,2
3274,72307,1
3275,137845,3
3276,148881,0
3277,106380,0
3278,46991,1
3279,62388,0
3280,16261,1
3281,152157,3
3282,96173,3
3283,51366,2
3284,65107,11
3285,78618,3
3286,10591,3
3287,42384,0
3288,51279,1
3289,124799,1
3290,38244,1
3291,77975,1
3292,5169,1
3293,64522,2
3294,65093,3
3295,98217,2
3296,155899,1
3297,24999,3
3298,128788,1
3299,105492,3
3300,27956,1
3301,165060,1
3302,136807,1
3303,128392,0
3304,71372,0
3305,50335,1
3306,93982,8
3307,141584,13
3308,3725,3
3309,141485,1
3310,116941,3
3311,94594,1
3312,15101,0
3313,22048,3
3314,49529,0
3315,167615,1
3316,88588,1
3317,28080,1
3318,52232,0
3319,46342,1
3320,112427,2
3321,143156,1
3322,138712,1
3323,102560,2
3324,162643,1
3325,106587,1
3326,109324,3
3327,47311,1
3328,152300,17
3329,93521,3
3330,97348,1
3331,140352,0
3332,85604,2
3333,123389,3
3334,67435,1
3335,101382,1
3336,127422,4
3337,136109,6
3338,28158,1
3339,57359,3
3340,157195,3
3341,4782,2
3342,41879,3
3343,49026,1
3344,131453,3
3345,102881,0
3346,55288,2
3347,3040,1
3348,58136,0
3349,158572,1
3350,102882,1
3351,68588,3
3352,90428,2
3353,54964,3
3354,133671,3
3355,21956,5
3356,106855,3
3357,159913,1
3358,86146,0
3359,94147,0
3360,14172,5
3361,6205,1
3362,148357,2
3363,79207,1
3364,152477,1
3365,139896,1
3366,120312,1
3367,142537,1
3368,7406,1
3369,78449,1
3370,90782,3
3371,101196,2
3372,16236,1
3373,62732,5
3374,135103,1
3375,4460,1
3376,165154,0
3377,47278,3
3378,79179,3
3379,115240,1
3380,22101,1
3381,153630,0
3382,92167,3
3383,33055,1
3384,160736,2
3385,9758,2
3386,44345,2
3387,60578,0
3388,66461,0
3389,69662,1
3390,41991,3
3391,3097,2
3392,46720,3
3393,100512,0
3394,115949,1
3395,90192,2
3396,76508,1
3397,5298,1
3398,117945,1
3399,28956,1
3400,78238,1
3401,76355,2
3402,110399,0
3403,37140,2
3404,166813,3
3405,140398,1
3406,90140,1
3407,78213,1
3408,51716,1
3409,20961,1
3410,114118,3
3411,126268,2
3412,23468,0
3413,158395,1
3414,145029,0
3415,137180,2
3416,117832,2
3417,11759,3
3418,165773,1
3419,44162,1
3420,28145,1
3421,121668,0
3422,43378,2
3423,127497,1
3424,26321,0
3425,33469,1
3426,135020,1
3427,117178,1
3428,65615,2
3429,71059,3
3430,16813,0
3431,143850,0
3432,129032,3
3433,151104,0
3434,129274,1
3435,121788,0
3436,37677,1
3437,152663,3
3438,138714,1
3439,152724,3
3440,100153,0
3441,89465,1
3442,21433,3
3443,134772,2
3444,109934,1
3445,113382,2
3446,163962,3
3447,115134,3
3448,102279,3
3449,35787,1
3450,71007,1
3451,98728,2
3452,125057,1
3453,141167,1
3454,111847,0
3455,48213,11
3456,135579,0
